season,home_team,away_team,home_off_rtg,home_def_rtg,away_off_rtg,away_def_rtg,home_pace,away_pace,home_rest_days,away_rest_days,home_form_l10,away_form_l10,home_wins
2023-24,NYK,BOS,104.56,110.71,112.11,107.83,95.46,94.35,3,1,0.505,0.283,0
2015-16,CHI,DEN,106.44,112.06,114.06,110.91,95.18,98.03,4,2,0.418,0.681,0
2020-21,NYK,LAL,105.11,106.6,113.29,115.48,97.6,99.66,4,1,0.469,0.675,1
2019-20,PHX,IND,113.73,104.35,117.29,112.4,99.3,101.01,3,1,0.693,0.394,1
2019-20,SAC,BKN,110.73,113.41,111.7,110.79,98.88,99.66,2,4,0.184,0.434,0
2016-17,CLE,CHI,113.03,109.16,111.78,114.58,96.82,97.97,2,5,0.288,0.499,1
2018-19,GSW,CHI,113.84,108.07,109.98,110.84,97.94,97.31,3,3,0.88,0.396,1
2019-20,TOR,PHX,109.78,110.8,115.26,106.18,99.28,98.93,2,2,0.575,0.803,0
2022-23,NYK,GSW,114.93,114.37,112.63,107.89,93.13,99.68,2,1,0.607,0.743,1
2019-20,NOP,CHI,112.55,115.4,115.2,106.21,97.92,95.26,2,3,0.416,0.695,0
2014-15,NYK,GSW,109.11,106.28,115.36,106.61,94.22,102.27,3,4,0.503,0.752,0
2022-23,MIL,MIA,113.95,109.17,109.68,108.47,100.45,96.63,1,2,0.526,0.409,1
2020-21,LAL,NYK,113.58,112.64,106.05,106.98,98.51,99.29,1,2,0.61,0.445,0
2018-19,GSW,IND,117.87,108.98,109.91,113.22,101.26,98.47,3,3,0.76,0.45,1
2023-24,CHI,DEN,109.1,109.1,113.66,110.19,99.76,98.48,4,3,0.237,0.579,0
2018-19,LAC,SAC,106.88,114.87,114.66,111.82,99.46,98.38,3,2,0.401,0.571,0
2016-17,IND,CHI,111.22,115.96,111.06,112.36,98.58,99.94,2,2,0.562,0.226,0
2023-24,IND,MIA,108.46,108.78,110.74,112.74,102.93,95.81,3,5,0.722,0.305,1
2016-17,MIN,LAC,112.33,109.62,113.95,111.07,101.86,100.35,5,2,0.475,0.755,0
2016-17,NYK,DEN,107.63,110.37,113.3,108.67,95.57,96.91,2,3,0.481,0.532,0
2015-16,IND,NOP,110.74,110.1,111.37,112.74,100.89,99.11,4,4,0.466,0.649,1
2023-24,LAC,DEN,108.71,113.08,111.84,108.65,96.19,98.91,2,3,0.303,0.505,0
2021-22,MIN,ATL,113.95,109.35,113.56,108.46,100.56,101.86,2,3,0.64,0.612,1
2018-19,MIL,CHI,113.53,110.56,108.96,113.79,97.76,96.53,3,4,0.85,0.323,1
2019-20,TOR,MIN,110.86,111.54,108.49,110.31,99.23,101.17,2,1,0.565,0.644,1
2015-16,MIL,CHI,115.15,112.79,111.79,113.59,98.72,98.49,1,4,0.491,0.403,0
2019-20,IND,NOP,115.45,115.97,108.52,113.31,102.81,97.44,2,2,0.522,0.823,0
2021-22,CLE,LAL,109.61,109.18,112.17,111.06,96.2,100.31,4,2,1.0,0.703,1
2018-19,CHI,MIN,108.13,111.03,112.47,116.51,97.91,100.04,2,2,0.386,0.227,1
2018-19,MEM,MIN,109.86,109.19,113.97,111.92,98.9,100.93,3,4,0.396,0.284,1
2023-24,GSW,IND,111.4,106.88,111.98,109.07,100.67,103.57,4,2,0.497,0.383,1
2020-21,PHX,NYK,113.69,107.47,108.37,108.67,100.73,98.21,3,3,0.731,0.285,1
2017-18,TOR,MEM,108.74,115.52,112.54,107.55,100.75,101.46,3,3,0.279,0.354,0
2014-15,CHI,PHX,108.8,112.98,109.41,112.73,99.3,101.01,3,2,0.3,0.45,1
2017-18,NOP,DEN,111.46,114.12,113.4,107.65,99.39,97.34,2,3,0.213,0.769,0
2017-18,DAL,MIL,116.28,108.23,112.25,109.33,97.71,100.19,3,1,0.738,0.465,1
2022-23,SAC,NOP,113.98,115.22,106.83,116.0,99.14,99.96,2,3,0.493,0.22,1
2015-16,PHI,LAC,110.2,106.99,108.94,112.54,96.88,97.94,1,2,0.312,0.401,0
2015-16,LAC,LAL,110.68,112.87,107.49,109.89,99.14,98.89,4,3,0.506,0.445,1
2018-19,TOR,DAL,112.94,112.56,109.7,109.85,99.39,98.17,1,2,0.532,0.336,1
2023-24,PHX,MIA,108.82,110.12,113.65,111.67,99.48,96.58,4,3,0.48,0.235,0
2019-20,GSW,PHI,117.34,109.97,113.45,108.72,99.32,99.37,1,2,1.0,0.583,1
2014-15,MIA,CHI,108.58,110.48,110.76,110.62,94.13,96.74,4,1,0.631,0.353,1
2019-20,IND,NOP,111.81,117.68,110.45,113.27,101.27,97.43,1,1,0.352,0.385,0
2018-19,LAC,MIN,111.42,108.6,113.54,110.12,99.19,99.69,3,5,0.5,0.625,0
2016-17,PHX,IND,112.47,101.93,114.19,115.52,100.02,99.88,4,4,0.557,0.452,1
2018-19,SAC,GSW,117.46,112.72,120.2,114.49,100.75,101.96,2,2,0.505,0.438,0
2022-23,LAC,CLE,107.13,110.9,109.9,109.83,97.19,93.89,3,3,0.461,0.618,0
2022-23,PHI,OKC,106.93,105.33,116.88,110.43,97.1,99.02,4,2,0.483,0.746,0
2020-21,NOP,SAC,113.53,109.09,115.91,112.77,99.06,104.07,2,3,0.288,0.468,1
2019-20,NYK,CHI,108.69,111.68,109.39,109.17,96.57,96.18,4,2,0.703,0.487,0
2022-23,MIN,MEM,113.68,108.56,107.75,110.03,99.05,101.43,2,2,0.543,0.597,1
2016-17,OKC,IND,109.41,110.34,109.98,116.04,100.03,99.25,3,4,0.587,0.511,1
2020-21,ATL,LAC,112.58,111.22,112.84,113.3,102.52,98.83,1,3,0.76,0.724,1
2021-22,DAL,GSW,112.6,115.67,117.09,112.35,95.79,101.04,2,3,0.637,0.856,0
2017-18,LAL,MEM,115.6,113.96,109.1,111.93,99.88,99.86,3,2,0.467,0.665,0
2017-18,ATL,NOP,114.36,110.45,111.96,110.47,100.95,100.26,2,5,0.387,0.458,1
2014-15,TOR,MIA,111.11,114.61,109.62,105.79,98.55,96.39,2,1,0.434,0.519,1
2014-15,CHI,IND,112.5,109.58,111.68,113.23,95.3,101.73,2,2,0.607,0.372,1
2019-20,OKC,DEN,118.97,109.8,114.68,112.04,95.84,97.99,3,1,0.69,0.369,1
2020-21,DAL,GSW,110.59,112.0,111.38,107.24,94.08,97.17,3,3,0.521,0.636,0
2015-16,SAC,MIL,118.3,111.57,112.51,114.7,100.04,100.23,3,2,0.633,0.615,1
2021-22,MIN,MEM,114.89,113.32,111.63,112.03,98.95,100.97,3,3,0.382,0.448,0
2017-18,NOP,MIL,112.08,113.64,110.31,110.81,100.91,97.45,2,3,0.436,0.486,0
2023-24,SAC,MIL,113.28,113.28,109.79,109.97,98.29,97.91,2,2,0.483,0.26,1
2017-18,DAL,NYK,109.16,110.44,112.19,112.37,95.3,93.72,2,4,0.555,0.681,1
2019-20,OKC,NYK,111.5,106.69,107.24,108.92,96.39,96.1,2,1,0.815,0.526,1
2021-22,GSW,IND,114.28,110.73,114.2,114.03,101.87,97.18,4,2,0.964,0.294,1
2021-22,BOS,ATL,111.43,107.06,103.5,111.51,97.56,103.4,5,2,0.765,0.31,1
2019-20,BOS,NYK,111.61,110.85,109.25,111.76,94.79,97.29,2,1,0.65,0.603,1
2014-15,NYK,OKC,113.29,107.57,109.16,110.81,94.68,99.14,3,3,0.492,0.576,0
2023-24,LAC,MIA,110.05,113.16,108.77,108.95,98.51,96.69,1,2,0.515,0.559,0
2015-16,LAL,ATL,109.73,112.27,108.64,113.34,99.19,101.84,3,4,0.451,0.356,1
2021-22,OKC,PHX,108.44,109.23,115.03,107.8,98.65,98.03,2,2,0.374,0.665,0
2023-24,NOP,LAL,110.93,111.65,111.69,111.87,99.41,101.15,2,4,0.282,0.362,1
2016-17,PHI,MIA,112.99,108.31,109.86,111.24,98.03,95.16,3,2,0.824,0.519,1
2020-21,MEM,BKN,116.18,111.23,113.11,111.63,101.49,100.83,1,5,0.753,0.648,1
2022-23,MEM,GSW,110.43,108.99,113.64,107.57,100.41,99.01,1,3,0.418,0.739,1
2014-15,IND,PHI,109.78,113.0,109.93,112.71,101.82,96.86,3,2,0.434,0.925,1
2020-21,PHX,LAC,112.5,112.0,111.68,109.53,100.64,98.34,4,1,0.795,0.585,1
2016-17,NOP,OKC,112.97,114.2,114.66,107.92,98.29,97.66,3,2,0.264,0.678,0
2015-16,SAC,ATL,115.51,106.8,108.82,114.12,101.87,103.45,5,3,0.354,0.614,1
2019-20,MIN,GSW,117.05,114.69,119.58,110.37,99.82,100.43,3,4,0.508,0.904,0
2016-17,BOS,MEM,112.68,109.44,111.62,112.58,98.43,100.06,3,3,0.592,0.428,1
2019-20,LAC,BOS,113.61,109.59,111.78,109.57,98.34,95.74,3,2,0.682,0.367,1
2020-21,LAC,OKC,110.06,107.61,113.42,106.83,96.79,100.08,1,3,0.457,0.785,0
2018-19,NOP,CLE,105.36,115.04,113.88,109.33,101.36,95.7,3,2,0.166,0.45,0
2020-21,PHX,MIN,115.45,110.5,107.79,107.89,101.27,102.38,4,3,0.506,0.374,1
2019-20,ATL,LAC,109.7,111.57,110.7,110.67,100.68,99.01,2,3,0.393,0.426,1
2022-23,ATL,NYK,110.93,111.32,115.93,112.67,103.54,96.23,3,3,0.552,0.648,1
2017-18,SAC,CHI,111.07,116.16,104.19,108.59,101.28,99.53,2,3,0.226,0.299,1
2016-17,SAC,CHI,109.87,117.22,112.78,112.33,100.24,99.88,3,1,0.472,0.532,0
2014-15,GSW,BKN,116.84,106.94,111.58,113.03,100.71,101.41,2,3,0.706,0.71,1
2016-17,BOS,BKN,114.68,106.12,105.18,111.41,99.13,100.72,4,2,0.271,0.405,1
2014-15,LAL,NOP,115.23,107.72,114.47,112.22,97.11,99.09,2,2,0.394,0.515,1
2018-19,ATL,IND,116.26,113.24,110.73,111.15,102.8,98.75,2,5,0.527,0.314,1
2021-22,NYK,DAL,111.77,107.09,111.75,115.98,96.0,94.74,1,3,0.7,0.338,1
2019-20,PHX,CLE,115.39,101.13,109.02,112.16,99.37,99.17,2,3,0.936,0.533,1
2018-19,IND,MIL,109.11,114.12,118.37,110.44,99.24,96.85,2,2,0.335,0.548,0
2022-23,SAC,GSW,113.07,114.62,111.82,106.72,100.37,100.06,1,2,0.655,0.496,0
2020-21,GSW,SAC,113.99,105.49,119.82,116.57,100.34,103.45,3,4,0.922,0.39,1
2022-23,TOR,LAC,110.27,110.73,109.77,111.7,98.45,102.23,1,3,0.33,0.376,1
2016-17,BKN,TOR,109.3,115.52,109.99,111.59,99.77,98.4,3,1,0.618,0.389,1
2023-24,NOP,NYK,108.19,110.16,108.17,103.25,99.27,95.96,3,2,0.326,0.361,0
2021-22,BOS,MIN,111.55,106.76,114.58,110.11,97.89,99.24,3,2,0.407,0.317,1
2021-22,BKN,CLE,110.44,109.14,111.47,111.73,98.31,95.53,3,2,0.376,0.597,1
2023-24,MIL,TOR,108.84,110.07,108.93,113.56,99.7,98.46,3,1,0.425,0.203,1
2018-19,IND,GSW,109.76,112.54,111.76,108.72,100.35,99.66,2,1,0.485,0.76,1
2020-21,MEM,GSW,112.43,109.69,110.57,105.03,98.81,99.06,2,3,0.726,0.861,0
2014-15,MEM,NYK,114.17,109.78,107.94,108.9,101.9,95.11,2,3,0.634,0.603,1
2016-17,IND,ATL,108.91,117.03,109.81,113.38,101.26,99.57,2,2,0.239,0.447,0
2019-20,GSW,NOP,116.99,109.86,110.27,117.63,99.89,98.24,4,3,0.885,0.201,1
2017-18,CLE,NOP,109.07,108.19,112.8,111.91,97.68,100.43,3,3,0.324,0.457,0
2022-23,MIN,MEM,115.99,113.66,106.98,109.55,99.24,100.35,5,1,0.559,0.36,1
2017-18,NYK,SAC,108.81,107.7,114.53,114.34,92.01,102.81,3,2,0.519,0.45,1
2019-20,OKC,LAL,114.15,107.72,108.09,110.28,95.78,98.29,2,3,0.752,0.704,1
2016-17,LAC,NOP,112.4,112.35,112.65,115.43,99.88,100.4,3,5,0.492,0.364,1
2016-17,PHX,DAL,117.98,109.24,111.56,114.73,99.99,95.48,1,1,0.763,0.235,0
2020-21,CLE,NOP,115.74,103.93,117.65,107.97,94.07,98.88,3,2,0.673,0.528,0
2021-22,MEM,ATL,113.23,109.96,108.63,108.02,101.05,101.09,1,5,0.254,0.687,1
2019-20,DEN,MEM,116.14,111.62,111.89,109.92,97.76,100.96,3,2,0.589,0.77,1
2019-20,NOP,ATL,109.4,113.69,108.47,110.55,98.35,101.9,3,1,0.255,0.415,1
2019-20,MIL,CHI,114.46,109.84,109.9,108.45,101.52,93.6,4,2,0.393,0.464,0
2022-23,LAL,SAC,110.58,107.44,114.19,113.38,97.22,100.11,1,4,0.17,0.493,1
2020-21,BOS,PHX,110.58,107.89,111.96,108.25,98.85,99.07,1,3,0.616,0.493,1
2020-21,LAC,CHI,112.66,108.86,108.0,112.55,97.05,98.3,3,1,0.458,0.814,1
2016-17,DEN,MIN,114.8,113.05,109.72,113.82,97.51,101.21,3,1,0.719,0.554,1
2017-18,SAC,MEM,113.3,113.68,112.84,108.45,100.82,101.26,3,2,0.422,0.673,0
2015-16,CLE,NYK,107.06,110.85,107.74,111.37,100.63,93.92,2,1,0.78,0.324,0
2014-15,PHX,TOR,109.06,107.71,110.06,108.46,101.45,96.82,4,3,0.424,0.24,1
2020-21,LAL,LAC,111.92,114.07,113.3,109.26,98.78,98.07,1,4,0.793,0.43,0
2016-17,BOS,DEN,110.23,106.53,112.45,108.42,98.7,95.98,4,2,0.754,0.619,1
2018-19,CLE,CHI,108.39,109.48,109.62,110.38,96.33,95.84,4,3,0.579,0.706,1
2016-17,PHI,MIN,113.35,110.46,110.39,114.52,98.91,101.66,1,4,0.433,0.77,1
2014-15,BOS,BKN,111.61,106.38,110.47,113.96,96.57,99.84,2,2,0.737,0.854,0
2014-15,CLE,MIA,110.19,110.68,108.37,110.11,96.9,93.39,2,4,0.605,0.503,1
2016-17,MIN,MIA,112.47,110.76,113.99,112.24,100.33,93.67,3,4,0.769,0.504,1
2021-22,OKC,NOP,111.09,111.0,114.12,108.62,98.88,98.7,2,3,0.666,0.598,0
2015-16,NYK,IND,108.73,112.03,111.39,112.45,95.83,98.77,5,4,0.247,0.451,0
2019-20,BKN,IND,111.97,111.35,115.41,114.32,100.47,103.02,2,2,0.427,0.429,1
2018-19,DAL,MIN,114.11,108.55,110.86,112.02,97.3,101.34,1,3,0.444,0.575,1
2021-22,PHI,DAL,103.89,109.41,112.58,117.6,97.42,95.64,4,2,0.317,0.532,1
2019-20,DEN,IND,114.12,110.67,114.1,115.9,100.08,102.21,3,3,0.433,0.267,1
2016-17,GSW,BOS,116.16,110.31,111.86,108.58,99.24,97.34,2,1,0.729,0.544,0
2021-22,CHI,SAC,108.6,104.97,113.27,117.73,96.95,99.64,3,2,0.702,0.556,1
2018-19,NYK,GSW,113.92,109.26,118.85,112.58,98.98,101.31,3,2,0.693,0.588,1
2018-19,GSW,LAC,115.51,111.89,105.35,111.78,101.89,100.43,3,3,0.696,0.482,1
2019-20,LAL,PHI,108.6,110.49,111.83,111.1,99.08,98.13,4,3,0.238,0.298,0
2020-21,CLE,ATL,116.14,109.99,113.48,113.39,98.35,100.24,3,1,0.634,0.687,1
2014-15,GSW,MIN,114.41,105.85,112.54,109.8,102.35,100.29,2,2,0.501,0.519,1
2014-15,MIN,GSW,112.85,112.8,112.72,109.68,99.47,101.31,2,2,0.406,0.499,1
2017-18,MIL,CHI,113.3,110.09,109.33,112.69,100.9,97.32,3,1,0.703,0.365,1
2021-22,DAL,MIN,114.13,114.99,111.91,111.42,97.25,99.61,3,4,0.184,0.624,0
2018-19,DEN,LAL,115.03,105.78,113.21,112.1,98.98,99.01,4,2,0.742,0.486,1
2016-17,BOS,MIL,109.45,113.14,115.32,113.54,96.79,100.04,1,2,1.0,0.534,0
2022-23,MIN,OKC,114.97,106.93,113.71,102.5,101.1,98.2,1,1,0.668,0.672,0
2018-19,NYK,IND,110.13,111.1,109.79,115.22,99.06,100.39,2,2,0.618,0.655,1
2014-15,TOR,LAL,105.45,112.43,109.55,112.69,99.53,98.3,2,2,0.504,0.415,1
2019-20,LAL,BKN,109.38,112.29,112.95,110.41,101.33,99.98,3,2,0.558,0.607,1
2022-23,LAL,BOS,106.29,111.02,114.32,109.52,98.05,95.45,3,3,0.26,0.749,0
2019-20,NOP,LAC,108.35,112.15,114.56,110.6,96.66,98.8,2,2,0.469,0.663,0
2014-15,PHI,MIN,113.67,107.74,111.12,108.71,96.04,99.73,2,3,0.428,0.501,1
2023-24,BKN,CHI,115.94,111.41,109.67,109.59,98.09,96.83,3,4,0.642,0.453,1
2020-21,OKC,MIA,111.76,109.15,111.42,108.13,98.53,98.6,5,3,0.58,0.593,0
2020-21,IND,PHX,111.75,114.15,112.82,109.88,98.77,99.3,1,5,0.372,0.288,0
2021-22,TOR,BKN,109.93,113.83,112.9,110.89,98.52,96.97,2,2,0.309,0.716,0
2018-19,IND,GSW,110.96,112.69,112.58,108.87,101.31,99.64,1,1,0.532,0.577,1
2015-16,MIN,NOP,114.01,108.33,115.59,112.65,98.7,100.68,2,3,0.661,0.246,1
2018-19,OKC,CHI,114.61,109.49,107.16,112.6,99.97,97.1,3,2,0.684,0.318,1
2018-19,BOS,LAC,112.15,109.22,112.53,112.91,96.65,99.84,2,3,0.448,0.579,0
2019-20,CHI,NOP,111.33,109.51,112.86,112.52,94.54,98.87,3,1,0.388,0.494,1
2019-20,ATL,LAL,110.94,110.91,109.3,114.8,102.82,100.46,2,2,0.499,0.777,1
2015-16,CHI,BKN,108.48,115.71,114.03,110.29,96.97,98.79,3,2,0.494,0.731,0
2014-15,BKN,PHI,112.25,112.1,113.95,108.55,100.5,95.85,3,3,0.322,0.63,1
2014-15,MIN,BKN,112.61,112.8,115.29,114.47,97.8,99.99,1,1,0.763,0.458,0
2018-19,OKC,LAC,115.45,112.06,107.85,110.82,100.36,98.63,2,2,0.391,0.597,1
2022-23,CHI,DAL,110.28,111.3,110.17,114.56,96.33,95.31,2,4,0.439,0.421,0
2019-20,CHI,MIL,110.38,106.41,111.57,110.5,96.32,101.49,3,2,0.429,0.363,1
2017-18,BKN,LAC,112.53,119.28,113.54,111.67,104.39,98.43,4,2,0.091,0.381,1
2017-18,ATL,DEN,111.23,111.5,117.88,109.05,100.38,96.29,1,3,0.614,0.586,0
2021-22,MIA,DEN,108.44,109.5,110.46,107.78,95.46,100.15,3,1,0.617,0.304,0
2019-20,SAC,MIA,112.59,114.87,107.68,104.51,100.21,98.0,3,2,0.1,0.701,1
2020-21,DAL,DEN,108.78,112.38,115.84,109.48,96.76,98.86,2,4,0.917,0.563,0
2016-17,OKC,BKN,109.3,108.91,106.41,111.88,97.99,98.75,3,2,0.471,0.438,1
2016-17,CLE,ATL,111.79,109.92,115.77,112.0,95.95,99.49,2,3,0.232,0.302,0
2017-18,GSW,BKN,117.75,109.31,112.18,118.37,99.76,100.41,3,3,0.692,0.385,1
2019-20,MIN,PHI,114.68,111.38,110.99,109.88,99.97,101.32,1,2,0.455,0.644,1
2018-19,CLE,MIN,113.01,109.41,113.06,112.72,97.79,99.3,2,3,0.361,0.611,1
2015-16,TOR,PHI,108.67,110.28,109.09,108.32,98.21,97.92,2,5,0.629,0.185,1
2017-18,IND,OKC,108.19,112.85,110.09,113.83,100.17,96.27,3,2,0.237,0.446,1
2019-20,DEN,MIA,113.78,112.52,105.87,108.67,100.31,95.62,2,5,0.418,0.649,1
2020-21,SAC,CHI,113.4,113.22,112.15,112.9,102.52,96.69,2,3,0.593,0.416,1
2021-22,MEM,SAC,111.94,110.65,117.3,116.43,100.28,99.48,2,2,0.525,0.219,1
2014-15,TOR,MIN,110.68,113.23,114.03,111.88,97.53,99.84,5,1,0.58,0.45,1
2022-23,MIL,MEM,117.11,103.44,109.16,108.88,99.66,101.33,2,4,0.977,0.653,1
2021-22,MEM,IND,115.02,111.93,110.37,113.43,101.79,98.46,3,1,0.481,0.449,1
2018-19,DEN,TOR,112.36,108.47,111.05,114.42,98.65,100.37,5,4,0.183,0.655,1
2017-18,BKN,OKC,111.51,119.37,110.62,114.26,102.75,97.15,3,2,0.49,0.608,0
2014-15,PHI,DAL,113.44,107.62,110.24,110.99,97.55,98.9,3,2,0.576,0.631,0
2016-17,DEN,IND,114.25,110.05,108.85,113.95,97.89,99.02,4,2,0.598,0.471,1
2020-21,LAL,MEM,114.0,114.97,115.51,106.05,100.41,98.84,2,2,0.615,0.729,0
2018-19,BOS,DAL,112.88,106.66,112.88,111.68,95.62,97.54,3,3,0.468,0.479,1
2019-20,BOS,DEN,115.52,108.34,113.02,107.96,93.82,98.9,1,4,0.277,0.576,0
2018-19,ATL,TOR,115.73,107.44,110.51,110.45,102.58,97.77,2,4,0.519,0.738,1
2016-17,LAL,PHX,109.02,107.73,115.89,108.07,97.26,98.34,2,3,0.349,0.558,0
2019-20,MEM,NYK,111.92,106.24,109.04,109.09,103.38,97.15,4,3,0.507,0.584,1
2022-23,TOR,NYK,112.72,113.35,109.28,111.69,97.33,94.07,3,2,0.721,0.479,1
2022-23,MIA,NOP,111.57,108.41,112.63,114.74,94.13,96.96,3,2,0.9,0.447,1
2015-16,MIN,PHX,112.03,106.37,112.5,109.59,100.64,100.38,2,3,0.829,0.54,1
2019-20,CHI,CLE,109.7,107.68,108.99,110.55,97.71,96.55,5,4,0.571,0.399,1
2014-15,MEM,TOR,114.41,112.53,110.48,109.97,101.92,98.11,1,3,0.71,0.505,0
2021-22,CLE,MEM,110.99,111.66,111.95,115.53,95.89,101.92,2,3,0.534,0.565,1
2014-15,BKN,PHX,111.62,112.97,109.07,114.64,99.98,100.9,3,4,0.45,0.394,1
2023-24,CLE,SAC,110.37,111.03,112.03,116.54,95.61,97.11,3,1,0.421,0.366,1
2015-16,PHI,LAC,110.02,108.5,110.24,111.17,98.65,99.76,3,2,0.691,0.616,0
2017-18,MEM,ATL,110.12,104.77,109.55,111.66,100.66,100.02,2,4,0.818,0.618,1
2016-17,DAL,NOP,111.6,110.59,113.18,113.08,97.52,99.38,2,3,0.497,0.651,0
2014-15,BOS,MIL,113.54,105.56,111.6,108.3,95.95,99.26,3,2,0.905,0.514,1
2014-15,CHI,MIL,107.29,110.9,114.74,110.11,96.79,98.56,2,4,0.532,0.437,0
2014-15,IND,MIN,114.01,109.9,110.88,111.01,103.19,98.47,1,2,0.326,0.464,1
2019-20,MIN,LAL,116.84,113.31,109.31,112.94,100.75,100.21,2,1,0.758,0.509,1
2023-24,OKC,MIA,111.16,103.6,112.01,114.65,100.25,95.33,1,3,0.594,0.535,1
2015-16,NYK,MIA,109.91,110.38,109.31,109.68,95.85,96.44,2,3,0.413,0.286,1
2020-21,DEN,MIA,116.79,108.0,106.94,111.6,99.07,98.04,2,5,0.788,0.288,1
2016-17,LAC,MIL,108.39,113.03,117.95,110.46,100.39,103.12,2,1,0.344,0.875,0
2014-15,BKN,DEN,115.06,111.92,114.92,113.26,101.9,98.38,2,2,0.216,0.209,1
2021-22,MEM,MIN,112.68,113.12,111.9,114.75,101.73,100.12,4,5,0.664,0.131,1
2015-16,GSW,MIA,113.57,111.49,111.72,106.58,101.06,93.76,4,4,0.405,0.562,0
2019-20,OKC,MIL,115.25,112.16,113.01,110.91,96.06,101.58,2,2,0.553,0.515,0
2019-20,PHI,CHI,113.81,111.02,112.95,110.66,98.82,96.75,5,4,0.347,0.388,0
2017-18,SAC,DEN,108.53,110.59,116.97,108.88,100.89,97.01,3,2,0.614,0.73,0
2023-24,DAL,BKN,112.59,112.86,116.56,113.14,96.98,98.68,2,2,0.499,0.39,1
2017-18,MIL,BKN,110.59,108.66,116.98,120.37,97.51,102.4,4,4,0.38,0.333,1
2015-16,NOP,DEN,111.87,113.83,113.25,107.85,98.93,98.7,3,2,0.454,0.46,0
2021-22,CHI,MIN,111.72,106.48,110.98,112.0,96.23,100.18,2,4,0.462,0.55,1
2020-21,CLE,OKC,114.19,108.13,116.14,107.59,96.26,100.49,3,4,0.758,0.634,1
2015-16,CLE,DAL,106.88,110.98,108.42,111.05,99.9,96.16,4,2,0.279,0.56,1
2014-15,LAC,MIA,109.72,110.98,107.14,111.31,98.34,93.79,1,2,0.358,0.315,1
2018-19,BOS,DEN,114.34,108.56,112.24,109.04,99.16,101.05,4,2,0.52,0.779,1
2022-23,GSW,PHI,113.06,109.28,112.75,108.52,100.93,96.16,5,3,0.585,0.397,1
2020-21,NOP,CLE,112.48,110.03,114.48,107.6,98.23,95.64,2,4,0.434,0.577,0
2022-23,DEN,ATL,116.05,114.24,113.33,117.21,95.4,103.46,1,2,0.637,0.563,1
2014-15,BKN,IND,112.83,112.25,114.76,118.67,99.41,102.17,2,2,0.187,0.356,1
2017-18,NYK,MIA,105.19,108.3,108.75,111.17,93.86,95.53,2,2,0.604,0.415,1
2020-21,MIL,BKN,112.24,106.2,115.78,113.87,99.81,100.58,2,3,0.907,0.361,0
2016-17,CLE,ATL,109.74,112.67,109.67,111.16,97.67,99.03,3,1,0.453,0.202,0
2020-21,BOS,LAC,113.95,109.81,109.95,110.66,100.55,97.41,4,3,0.699,0.494,1
2016-17,CLE,ATL,110.83,110.07,111.35,111.49,97.36,100.59,3,3,0.49,0.241,1
2016-17,PHI,PHX,118.16,105.38,116.06,106.34,98.85,97.91,2,3,0.639,0.351,1
2016-17,NYK,ATL,112.11,112.2,109.99,114.35,95.26,99.91,3,3,0.1,0.476,1
2021-22,PHX,PHI,116.43,105.93,107.12,107.85,100.0,96.72,5,1,0.974,0.748,1
2023-24,BKN,GSW,110.09,112.37,113.71,108.2,99.31,98.45,2,2,0.839,0.619,0
2019-20,BKN,BOS,115.92,108.65,112.91,109.13,100.35,97.18,2,2,0.622,0.631,1
2014-15,OKC,LAL,113.26,108.04,112.39,109.51,98.43,99.09,2,5,0.462,0.5,1
2021-22,CLE,MIL,111.65,111.84,113.99,112.18,95.61,97.98,4,2,0.504,0.764,1
2015-16,DEN,LAL,113.6,111.7,111.77,116.46,97.31,99.87,4,3,0.629,0.47,0
2019-20,SAC,CHI,110.01,113.0,110.67,109.59,100.65,97.11,2,3,0.279,0.566,1
2023-24,PHX,DEN,109.41,112.7,110.52,109.88,98.25,98.44,4,1,0.31,0.693,1
2018-19,CHI,NOP,110.69,112.79,109.43,113.64,98.21,101.21,2,2,0.421,0.43,1
2017-18,BOS,PHX,114.76,105.68,111.73,111.55,97.12,97.87,5,1,0.663,0.519,1
2014-15,TOR,BKN,110.98,112.05,114.86,117.3,99.86,101.43,4,2,0.47,0.556,1
2016-17,TOR,PHI,113.03,114.35,115.95,109.2,96.67,97.65,1,4,0.567,0.436,0
2017-18,PHI,MEM,110.59,109.45,110.31,108.01,96.14,99.52,2,2,0.375,0.367,0
2022-23,DAL,ATL,110.88,117.51,108.49,111.85,98.6,104.13,3,2,0.486,0.719,1
2018-19,NYK,MIN,112.8,104.89,111.57,111.13,98.11,99.69,4,3,0.657,0.506,1
2018-19,NOP,IND,112.08,114.0,117.8,109.91,102.07,98.35,2,1,0.417,0.498,1
2019-20,OKC,PHX,116.65,109.83,110.95,105.07,96.65,100.0,2,2,0.687,0.59,1
2019-20,GSW,BKN,117.08,110.56,111.28,110.16,100.09,96.8,1,3,0.698,0.702,1
2014-15,MIN,ATL,110.81,110.54,110.49,111.2,99.21,100.16,4,3,0.566,0.233,1
2014-15,MIA,BOS,109.81,110.33,119.28,104.47,93.3,93.9,3,1,0.366,0.686,0
2014-15,SAC,IND,106.54,117.83,113.0,115.48,100.99,101.92,3,2,0.425,0.094,0
2018-19,DAL,TOR,110.96,109.85,108.47,112.45,96.4,97.62,1,4,0.585,0.43,0
2023-24,PHX,NYK,109.28,109.56,105.74,110.86,99.86,96.03,2,1,0.172,0.391,0
